trade_date,symbol,in_kabu_native,in_legacy,effective_source,effective_path,valid,issue,bytes
2026-04-22,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6857.T.csv,True,,21515
2026-04-22,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6890.T.csv,True,,17004
2026-04-22,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6920.T.csv,True,,21412
2026-04-22,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7003.T.csv,True,,20219
2026-04-22,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7011.T.csv,True,,20343
2026-04-22,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7012.T.csv,True,,20307
2026-04-22,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7013.T.csv,True,,20346
2026-04-22,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7203.T.csv,True,,20272
2026-04-22,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\7974.T.csv,True,,20155
2026-04-22,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8001.T.csv,True,,20272
2026-04-22,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8002.T.csv,True,,20062
2026-04-22,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8031.T.csv,True,,20199
2026-04-22,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8058.T.csv,True,,20207
2026-04-22,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8136.T.csv,True,,21592
2026-04-22,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8306.T.csv,True,,20395
2026-04-22,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\8473.T.csv,True,,19812
2026-04-22,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\9412.T.csv,True,,19938
2026-04-22,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\9432.T.csv,True,,32677
2026-04-22,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\9434.T.csv,True,,32965
2026-04-22,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\9984.T.csv,True,,20715
2026-04-23,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\1306.T.csv,True,,31298
2026-04-23,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\1321.T.csv,True,,21081
2026-04-23,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\5016.T.csv,True,,20455
2026-04-23,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\5803.T.csv,True,,20585
2026-04-23,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6315.T.csv,True,,19979
2026-04-23,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6501.T.csv,True,,20322
2026-04-23,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6526.T.csv,True,,20377
2026-04-23,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6857.T.csv,True,,21558
2026-04-23,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6890.T.csv,True,,19077
2026-04-23,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\6920.T.csv,True,,21414
2026-04-23,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7003.T.csv,True,,20234
2026-04-23,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7011.T.csv,True,,20402
2026-04-23,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7012.T.csv,True,,20338
2026-04-23,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7013.T.csv,True,,20332
2026-04-23,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7203.T.csv,True,,20385
2026-04-23,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\7974.T.csv,True,,20166
2026-04-23,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8001.T.csv,True,,20241
2026-04-23,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8002.T.csv,True,,20055
2026-04-23,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8031.T.csv,True,,20170
2026-04-23,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8058.T.csv,True,,20341
2026-04-23,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8136.T.csv,True,,30800
2026-04-23,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8306.T.csv,True,,20390
2026-04-23,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\8473.T.csv,True,,19594
2026-04-23,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\9412.T.csv,True,,19907
2026-04-23,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\9432.T.csv,True,,30811
2026-04-23,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\9434.T.csv,True,,31812
2026-04-23,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-23\9984.T.csv,True,,20202
2026-04-24,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\1306.T.csv,True,,31195
2026-04-24,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\1321.T.csv,True,,20814
2026-04-24,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\5016.T.csv,True,,20347
2026-04-24,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\5803.T.csv,True,,20508
2026-04-24,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6315.T.csv,True,,20013
2026-04-24,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6501.T.csv,True,,20241
2026-04-24,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6526.T.csv,True,,20254
2026-04-24,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6857.T.csv,True,,21407
2026-04-24,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6890.T.csv,True,,17922
2026-04-24,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\6920.T.csv,True,,21398
2026-04-24,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7003.T.csv,True,,20083
2026-04-24,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7011.T.csv,True,,20333
2026-04-24,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7012.T.csv,True,,20270
2026-04-24,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7013.T.csv,True,,20317
2026-04-24,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7203.T.csv,True,,20291
2026-04-24,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\7974.T.csv,True,,20297
2026-04-24,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8001.T.csv,True,,20161
2026-04-24,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8002.T.csv,True,,20039
2026-04-24,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8031.T.csv,True,,20098
2026-04-24,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8058.T.csv,True,,20259
2026-04-24,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8136.T.csv,True,,31106
2026-04-24,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8306.T.csv,True,,20379
2026-04-24,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\8473.T.csv,True,,19962
2026-04-24,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\9412.T.csv,True,,17943
2026-04-24,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\9432.T.csv,True,,31651
2026-04-24,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\9434.T.csv,True,,32255
2026-04-24,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-24\9984.T.csv,True,,20596
2026-04-27,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\1306.T.csv,True,,32236
2026-04-27,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\1321.T.csv,True,,21390
2026-04-27,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\5016.T.csv,True,,20733
2026-04-27,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\5803.T.csv,True,,20810
2026-04-27,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6315.T.csv,True,,20201
2026-04-27,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6501.T.csv,True,,20442
2026-04-27,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6526.T.csv,True,,20543
2026-04-27,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6857.T.csv,True,,21216
2026-04-27,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6890.T.csv,True,,17461
2026-04-27,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\6920.T.csv,True,,21734
2026-04-27,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7003.T.csv,True,,20461
2026-04-27,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7011.T.csv,True,,20634
2026-04-27,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7012.T.csv,True,,20576
2026-04-27,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7013.T.csv,True,,20473
2026-04-27,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7203.T.csv,True,,20623
2026-04-27,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\7974.T.csv,True,,20548
2026-04-27,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8001.T.csv,True,,20534
2026-04-27,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8002.T.csv,True,,20340
2026-04-27,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8031.T.csv,True,,20406
2026-04-27,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8058.T.csv,True,,20189
2026-04-27,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8136.T.csv,True,,31378
2026-04-27,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8306.T.csv,True,,20687
2026-04-27,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\8473.T.csv,True,,20287
2026-04-27,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\9412.T.csv,True,,19869
2026-04-27,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\9432.T.csv,True,,34672
2026-04-27,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\9434.T.csv,True,,32706
2026-04-27,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-27\9984.T.csv,True,,20973
2026-04-28,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\1306.T.csv,True,,31537
2026-04-28,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\1321.T.csv,True,,21019
2026-04-28,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\5016.T.csv,True,,20396
2026-04-28,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\5803.T.csv,True,,20487
2026-04-28,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6315.T.csv,True,,20068
2026-04-28,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6501.T.csv,True,,20419
2026-04-28,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6526.T.csv,True,,20233
2026-04-28,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6857.T.csv,True,,21698
2026-04-28,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6890.T.csv,True,,18411
2026-04-28,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\6920.T.csv,True,,21386
2026-04-28,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7003.T.csv,True,,20040
2026-04-28,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7011.T.csv,True,,20322
2026-04-28,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7012.T.csv,True,,20298
2026-04-28,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7013.T.csv,True,,20349
2026-04-28,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7203.T.csv,True,,20293
2026-04-28,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\7974.T.csv,True,,20170
2026-04-28,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8001.T.csv,True,,20234
2026-04-28,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8002.T.csv,True,,20041
2026-04-28,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8031.T.csv,True,,20109
2026-04-28,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8058.T.csv,True,,20162
2026-04-28,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8136.T.csv,True,,31566
2026-04-28,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8306.T.csv,True,,20406
2026-04-28,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\8473.T.csv,True,,20114
2026-04-28,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\9412.T.csv,True,,19395
2026-04-28,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\9432.T.csv,True,,34092
2026-04-28,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\9434.T.csv,True,,31756
2026-04-28,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-28\9984.T.csv,True,,20580
2026-04-30,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\1306.T.csv,True,,31664
2026-04-30,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\1321.T.csv,True,,21079
2026-04-30,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\5016.T.csv,True,,20336
2026-04-30,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\5803.T.csv,True,,20304
2026-04-30,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6315.T.csv,True,,20241
2026-04-30,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6501.T.csv,True,,20328
2026-04-30,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6526.T.csv,True,,20084
2026-04-30,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6857.T.csv,True,,21613
2026-04-30,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6890.T.csv,True,,18456
2026-04-30,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\6920.T.csv,True,,21359
2026-04-30,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\7003.T.csv,True,,20050
2026-04-30,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\7011.T.csv,True,,20363
2026-04-30,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-30\7012.T.csv,True,,20246
